,CAS,眼睛接触
3414,82-66-6,就医
3415,82-68-8,提起眼睑，用流动清水或生理盐水冲洗
3416,82-68-8,就医
3417,82-71-3,提起眼睑，用流动清水或生理盐水冲洗
3418,82-71-3,就医
3419,822-06-0,提起眼睑，用流动清水或生理盐水冲洗
3420,822-06-0,就医
3421,823-40-5,"Immediately flush eyes with plenty of water for at least 15 minutes, occasionally lifting the upper and lower eyelids."
3422,824-72-6,提起眼睑，用流动清水或生理盐水冲洗
3423,824-72-6,就医
3424,824-78-2,提起眼睑，用流动清水或生理盐水冲洗
3425,824-78-2,就医
3426,83-26-1,提起眼睑，用流动清水或生理盐水冲洗
3427,83-26-1,就医
3428,83-32-9,提起眼睑，用流动清水或生理盐水冲洗
3429,83-32-9,如有不适感，就医
3430,83-41-0,提起眼睑，用流动清水或生理盐水冲洗
3431,83-41-0,如有不适感，就医
3432,84-58-2,提起眼睑，用流动清水或生理盐水冲洗
3433,84-58-2,就医
3434,84-69-5,提起眼睑，用流动清水或生理盐水冲洗
3435,84-69-5,就医
3436,85-41-6,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗至少15分钟
3437,85-41-6,就医
3438,85-44-9,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗10～15min
3439,85-44-9,如有不适感，就医
3440,86-00-0,提起眼睑，用流动清水或生理盐水冲洗
3441,86-00-0,就医
3442,86-30-6,提起眼睑，用流动清水或生理盐水冲洗
3443,86-30-6,就医
3444,86-50-0,提起眼睑，用流动清水或生理盐水冲洗
3445,86-50-0,就医
3446,86-53-3,提起眼睑，用流动清水或生理盐水冲洗
3447,86-53-3,就医
3448,86-57-7,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗10～15min
3449,86-57-7,如有不适感，就医
3450,86-74-8,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗至少15分钟
3451,86-74-8,就医
3452,865-33-8,"Immediately flush eyes with plenty of water for at least 15 minutes, occasionally lifting the upper and lower eyelids. Get medical aid immediately. Do NOT allow victim to rub or keep eyes closed. Extensive irrigation is required (at least 30 minutes)."
3453,865-44-1,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗10～15min
3454,865-44-1,如有不适感，就医
3455,87-56-9,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗10～15min
3456,87-56-9,如有不适感，就医
3457,87-59-2,提起眼睑，用流动清水或生理盐水冲洗
3458,87-59-2,如有不适感，就医
3459,87-61-6,提起眼睑，用流动清水或生理盐水冲洗
3460,87-61-6,就医
3461,87-62-7,提起眼睑，用流动清水或生理盐水冲洗
3462,87-62-7,如有不适感，就医
3463,87-65-0,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗至少15分钟
3464,87-65-0,就医
3465,87-68-3,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗至少15分钟
3466,87-68-3,就医
3467,87-86-5,提起眼睑，用流动清水或生理盐水冲洗
3468,87-86-5,就医
3469,87-90-1,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗至少15分钟
3470,87-90-1,就医
3471,870-23-5,提起眼睑，用流动清水或生理盐水冲洗
3472,870-23-5,就医
3473,872-05-9,提起眼睑，用流动清水或生理盐水冲洗
3474,872-05-9,如有不适感，就医
3475,88-06-2,拉开眼睑，用流动清水冲洗15min；就医
3476,88-16-4,立即翻开上下眼睑，用流动清水冲洗15 min；就医
3477,88-18-6,提起眼睑，用流动清水或生理盐水冲洗
3478,88-18-6,就医
3479,88-69-7,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗至少15分钟
3480,88-69-7,就医
3481,88-72-2,提起眼睑，用流动清水或生理盐水冲洗
3482,88-72-2,如有不适感，就医
3483,88-73-3,立即提起眼睑，用大量流动清水或生理盐水冲洗
3484,88-74-4,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗10～15min
3485,88-74-4,如有不适感，就医
3486,88-75-5,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗10～15min
3487,88-75-5,如有不适感，就医
3488,88-85-7,提起眼睑，用流动清水或生理盐水冲洗
3489,88-85-7,就医
3490,88-88-0,提起眼睑，用流动清水或生理盐水冲洗
3491,88-88-0,如有不适感，就医
3492,88-89-1,提起眼睑，用流动清水或生理盐水冲洗
3493,88-89-1,如有不适感，就医
3494,88-95-9,提起眼睑，用流动清水或生理盐水冲洗
3495,88-95-9,就医
3496,89-32-7,提起眼睑，用流动清水或生理盐水冲洗
3497,89-32-7,就医
3498,89-59-8,提起眼睑，用流动清水或生理盐水冲洗
3499,89-59-8,就医
3500,89-61-2,提起眼睑，用流动清水或生理盐水冲洗
3501,89-61-2,就医
3502,89-62-3,提起眼睑，用流动清水或生理盐水冲洗
3503,89-62-3,就医
3504,89-63-4,提起眼睑，用流动清水或生理盐水冲洗
3505,89-63-4,就医
3506,89-64-5,提起眼睑，用流动清水或生理盐水冲洗
3507,89-64-5,就医
3508,89-75-8,提起眼睑，用流动清水或生理盐水冲洗
3509,89-75-8,就医
3510,89-87-2,提起眼睑，用流动清水或生理盐水冲洗
3511,89-87-2,如有不适感，就医
3512,89-92-9,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗至少15分钟
3513,89-92-9,就医
3514,90-02-8,提起眼睑，用流动清水或生理盐水冲洗
3515,90-02-8,如有不适感，就医
3516,90-03-9,提起眼睑，用流动清水或生理盐水冲洗
3517,90-03-9,就医
3518,90-04-0,提起眼睑，用流动清水或生理盐水冲洗
3519,90-04-0,就医
3520,90-12-0,提起眼睑，用流动清水或生理盐水冲洗
3521,90-12-0,如有不适感，就医
3522,90-13-1,提起眼睑，用流动清水或生理盐水冲洗
3523,90-13-1,就医
3524,90-41-5,提起眼睑，用流动清水或生理盐水冲洗
3525,90-41-5,就医
3526,90-43-7,提起眼睑，用流动清水或生理盐水冲洗
3527,90-43-7,就医
3528,900-95-8,提起眼睑，用流动清水或生理盐水冲洗
3529,900-95-8,就医
3530,9004-70-0,提起眼睑，用流动清水或生理盐水冲洗
3531,9004-70-0,就医
3532,9007-13-0,提起眼睑，用流动清水或生理盐水冲洗
3533,9007-13-0,就医
3534,9016-45-9,"First check the victim for contact lenses and remove if present. Flush victim's eyes with water or normal saline solution for 20 to 30 minutes while simultaneously calling a hospital or poison control center. Do not put any ointments, oils, or medication in the victim's eyes without specific instructions from a physician. IMMEDIATELY transport the victim after flushing eyes to a hospital even if no symptoms (such as redness or irritation) develop."
3535,91-17-8,提起眼睑，用流动清水或生理盐水冲洗
3536,91-17-8,如有不适感，就医
3537,91-20-3,提起眼睑，用流动清水或生理盐水冲洗
3538,91-20-3,如有不适感，就医
3539,91-22-5,提起眼睑，用流动清水或生理盐水冲洗
3540,91-22-5,如有不适感，就医
3541,91-23-6,提起眼睑，用流动清水或生理盐水冲洗
3542,91-23-6,如有不适感，就医
3543,91-57-6,提起眼睑，用流动清水或生理盐水冲洗
3544,91-57-6,如有不适感，就医
3545,91-59-8,提起眼睑，用流动清水或生理盐水冲洗
3546,91-59-8,如有不适感，就医
3547,91-62-3,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗至少15分钟
3548,91-62-3,就医
3549,91-63-4,提起眼睑，用流动清水或生理盐水冲洗
3550,91-63-4,就医
3551,91-66-7,提起眼睑，用流动清水或生理盐水冲洗
3552,91-66-7,如有不适感，就医
3553,91-94-1,提起眼睑，用流动清水或生理盐水冲洗
3554,91-94-1,就医
3555,91270-74-5,提起眼睑，用流动清水或生理盐水冲洗
3556,91270-74-5,就医
3557,91724-16-2,提起眼睑，用流动清水或生理盐水冲洗
3558,91724-16-2,就医
3559,92-52-4,提起眼睑，用流动清水或生理盐水冲洗
3560,92-52-4,就医
3561,92-67-1,提起眼睑，用流动清水或生理盐水冲洗
3562,92-67-1,如有不适感，就医
3563,92-87-5,提起眼睑，用流动清水或生理盐水冲洗
3564,92-87-5,就医
3565,92-93-3,提起眼睑，用流动清水或生理盐水冲洗
3566,92-93-3,就医
3567,922-61-2,提起眼睑，用流动清水或生理盐水冲洗
3568,922-61-2,就医
3569,926-57-8,提起眼睑，用流动清水或生理盐水冲洗
3570,926-57-8,就医
3571,926-64-7,提起眼睑，用流动清水或生理盐水冲洗
3572,926-64-7,就医
3573,926-82-9,提起眼睑，用流动清水或生理盐水冲洗
3574,926-82-9,就医
3575,927-07-1,提起眼睑，用流动清水或生理盐水冲洗
3576,927-07-1,就医
3577,928-45-0,提起眼睑，用流动清水或生理盐水冲洗
3578,928-45-0,就医
3579,928-49-4,提起眼睑，用流动清水或生理盐水冲洗
3580,928-49-4,如有不适感，就医
3581,928-65-4,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗至少15分钟
3582,928-65-4,就医
3583,929-06-6,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗至少15分钟
3584,929-06-6,就医
3585,93-58-3,提起眼睑，用流动清水或生理盐水冲洗
3586,93-58-3,如有不适感，就医
3587,93-59-4,提起眼睑，用流动清水或生理盐水冲洗
3588,93-59-4,就医
3589,93-70-9,拉开眼睑，用流动清水或生理盐水冲洗15min；就医
3590,93-72-1,提起眼睑，用流动清水或生理盐水冲洗
3591,93-72-1,就医
3592,93-76-5,提起眼睑，用流动清水或生理盐水冲洗
3593,93-76-5,就医
3594,930-28-9,提起眼睑，用流动清水或生理盐水冲洗
3595,930-28-9,就医
3596,930-68-7,提起眼睑，用流动清水或生理盐水冲洗
3597,930-68-7,就医
3598,931-87-3,提起眼睑，用流动清水或生理盐水冲洗
3599,931-87-3,如有不适感，就医
3600,94-17-7,提起眼睑，用流动清水或生理盐水冲洗
3601,94-17-7,如有不适感，就医
3602,94-36-0,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗10～15min
3603,94-36-0,如有不适感，就医
3604,95-03-4,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗至少15分钟
3605,95-03-4,就医
3606,95-06-7,提起眼睑，用流动清水或生理盐水冲洗
3607,95-06-7,就医
3608,95-46-5,提起眼睑，用流动清水或生理盐水冲洗
3609,95-46-5,如有不适感，就医
3610,95-47-6,提起眼睑，用流动清水或生理盐水冲洗
3611,95-47-6,如有不适感，就医
3612,95-48-7,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗10～15min
3613,95-48-7,如有不适感，就医
3614,95-49-8,提起眼睑，用流动清水或生理盐水冲洗
3615,95-49-8,就医
3616,95-50-1,提起眼睑，用流动清水或生理盐水冲洗
3617,95-50-1,如有不适感，就医
3618,95-51-2,提起眼睑，用流动清水或生理盐水冲洗
3619,95-51-2,如有不适感，就医
3620,95-52-3,提起眼睑，用流动清水或生理盐水冲洗
3621,95-52-3,就医
3622,95-53-4,提起眼睑，用流动清水或生理盐水冲洗
3623,95-53-4,如有不适感，就医
3624,95-54-5,提起眼睑，用流动清水或生理盐水冲洗
3625,95-54-5,如有不适感，就医
3626,95-55-6,提起眼睑，用流动清水或生理盐水冲洗
3627,95-55-6,如有不适感，就医
3628,95-56-7,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗10～15min
3629,95-56-7,如有不适感，就医
3630,95-57-8,提起眼睑，用流动清水或生理盐水冲洗
3631,95-57-8,如有不适感，就医
3632,95-63-6,提起眼睑，用流动清水或生理盐水冲洗
3633,95-63-6,如有不适感，就医
3634,95-64-7,提起眼睑，用流动清水或生理盐水冲洗
3635,95-64-7,就医
3636,95-65-8,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗至少15分钟
3637,95-65-8,就医
3638,95-68-1,提起眼睑，用流动清水或生理盐水冲洗
3639,95-68-1,如有不适感，就医
3640,95-70-5,提起眼睑，用流动清水或生理盐水冲洗
3641,95-70-5,如有不适感，就医
3642,95-73-8,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗10～15min
3643,95-73-8,如有不适感，就医
3644,95-75-0,提起眼睑，用流动清水或生理盐水冲洗
3645,95-75-0,如有不适感，就医
3646,95-76-1,提起眼睑，用流动清水或生理盐水冲洗
3647,95-76-1,如有不适感，就医
3648,95-77-2,提起眼睑，用流动清水或生理盐水冲洗
3649,95-77-2,就医
3650,95-78-3,提起眼睑，用流动清水或生理盐水冲洗
3651,95-78-3,如有不适感，就医
3652,95-79-4,提起眼睑，用流动清水或生理盐水冲洗
3653,95-79-4,就医
3654,95-80-7,提起眼睑，用流动清水或生理盐水冲洗
3655,95-80-7,如有不适感，就医
3656,95-82-9,提起眼睑，用流动清水或生理盐水冲洗
3657,95-82-9,如有不适感，就医
3658,95-85-2,提起眼睑，用流动清水或生理盐水冲洗
3659,95-85-2,就医
3660,95-87-4,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗至少15分钟
3661,95-87-4,就医
3662,95-92-1,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗10～15min
3663,95-92-1,如有不适感，就医
3664,95-94-3,提起眼睑，用流动清水或生理盐水冲洗
3665,95-94-3,如有不适感，就医
3666,95-95-4,提起眼睑，用流动清水或生理盐水冲洗
3667,95-95-4,就医
3668,950-35-6,提起眼睑，用流动清水或生理盐水冲洗至少15分钟
3669,950-35-6,就医
3670,96-05-9,"Immediately flush eyes with plenty of water for at least 15 minutes, occasionally lifting the upper and lower eyelids. Get medical aid immediately."
3671,96-09-3,提起眼睑，用流动清水或生理盐水冲洗
3672,96-09-3,就医
3673,96-10-6,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗至少15分钟
3674,96-10-6,就医
3675,96-14-0,提起眼睑，用流动清水或生理盐水冲洗
3676,96-14-0,如有不适感，就医
3677,96-18-4,提起眼睑，用流动清水或生理盐水冲洗
3678,96-18-4,如有不适感，就医
3679,96-22-0,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗10～15min
3680,96-22-0,如有不适感，就医
3681,96-23-1,提起眼睑，用流动清水或生理盐水冲洗
3682,96-23-1,就医
3683,96-24-2,提起眼睑，用流动清水或生理盐水冲洗
3684,96-24-2,就医
3685,96-29-7,"First check the victim for contact lenses and remove if present. Flush victim's eyes with water or normal saline solution for 20 to 30 minutes while simultaneously calling a hospital or poison control center. Do not put any ointments, oils, or medication in the victim's eyes without specific instructions from a physician. IMMEDIATELY transport the victim after flushing eyes to a hospital even if no symptoms (such as redness or irritation) develop."
3686,96-32-2,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗10～15min
3687,96-32-2,如有不适感，就医
3688,96-33-3,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗10～15min
3689,96-33-3,如有不适感，就医
3690,96-34-4,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗10～15min
3691,96-34-4,如有不适感，就医
3692,96-37-7,提起眼睑，用流动清水或生理盐水冲洗
3693,96-37-7,如有不适感，就医
3694,96-41-3,提起眼睑，用流动清水或生理盐水冲洗
3695,96-41-3,如有不适感，就医
3696,96-47-9,提起眼睑，用流动清水或生理盐水冲洗
3697,96-47-9,就医
3698,96-80-0,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗至少15分钟
3699,96-80-0,就医
3700,96-96-8,"Immediately flush eyes with plenty of water for at least 15 minutes, occasionally lifting the upper and lower eyelids. Get medical aid immediately."
3701,961-68-2,提起眼睑，用流动清水或生理盐水冲洗
3702,961-68-2,如有不适感，就医
3703,97-00-7,提起眼睑，用流动清水或生理盐水冲洗
3704,97-00-7,如有不适感，就医
3705,97-02-9,提起眼睑，用流动清水或生理盐水冲洗
3706,97-02-9,如有不适感，就医
3707,97-52-9,提起眼睑，用流动清水或生理盐水冲洗
3708,97-52-9,就医
