,CAS,皮肤接触
3201,865-33-8,Get medical aid immediately. Immediately flush skin with plenty of soap and water for at least 15 minutes while removing contaminated clothing and shoes. Wash clothing before reuse. Destroy contaminated shoes.
3202,865-44-1,立即脱去污染的衣着，用大量流动清水冲洗20～30min
3203,865-44-1,如有不适感，就医
3204,87-56-9,立即脱去污染的衣着，用大量流动清水冲洗20～30min
3205,87-56-9,如有不适感，就医
3206,87-59-2,立即脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3207,87-59-2,如有不适感，就医
3208,87-61-6,脱去污染的衣着，用大量流动清水冲洗
3209,87-62-7,立即脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3210,87-62-7,如有不适感，就医
3211,87-65-0,立即脱去污染的衣着，用大量流动清水冲洗至少15分钟
3212,87-65-0,就医
3213,87-68-3,立即脱去污染的衣着，用大量流动清水冲洗
3214,87-68-3,就医
3215,87-86-5,立即脱去污染的衣着，用肥皂水及流动清水彻底冲洗污染的皮肤、头发、指甲等
3216,87-86-5,就医
3217,87-90-1,立即脱去污染的衣着，用大量流动清水冲洗
3218,87-90-1,就医
3219,870-23-5,脱去污染的衣着，用流动清水冲洗
3220,872-05-9,脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3221,872-05-9,如有不适感，就医
3222,88-06-2,立即脱去污染的衣着，用肥皂水及清水彻底冲洗；就医
3223,88-16-4,脱去污染的衣着，用流动清水冲洗15 min
3224,88-18-6,脱去污染的衣着，用大量流动清水冲洗
3225,88-69-7,立即脱去污染的衣着，用大量流动清水冲洗
3226,88-69-7,就医
3227,88-72-2,立即脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3228,88-72-2,如有不适感，就医
3229,88-73-3,脱去污染的衣着，用肥皂水及清水彻底冲洗
3230,88-74-4,立即脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3231,88-74-4,如有不适感，就医
3232,88-75-5,立即脱去污染的衣着，用水彻底清洗
3233,88-75-5,就医
3234,88-85-7,立即脱去污染的衣着，用肥皂水及流动清水彻底冲洗污染的皮肤、头发、指甲等
3235,88-85-7,就医
3236,88-88-0,立即脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3237,88-88-0,如有不适感，就医
3238,88-89-1,脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3239,88-89-1,如有不适感，就医
3240,88-95-9,立即脱去污染的衣着，用大量流动清水冲洗
3241,88-95-9,就医
3242,89-32-7,脱去污染的衣着，用大量流动清水冲洗
3243,89-59-8,立即脱去污染的衣着，用大量流动清水冲洗
3244,89-59-8,就医
3245,89-61-2,立即脱去污染的衣着，用大量流动清水冲洗
3246,89-61-2,就医
3247,89-62-3,脱去污染的衣着，用大量流动清水冲洗
3248,89-63-4,立即脱去污染的衣着，用肥皂水及流动清水彻底冲洗污染的皮肤、头发、指甲等
3249,89-63-4,就医
3250,89-64-5,脱去污染的衣着，用大量流动清水冲洗
3251,89-75-8,立即脱去污染的衣着，用大量流动清水冲洗
3252,89-75-8,就医
3253,89-87-2,立即脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3254,89-87-2,如有不适感，就医
3255,89-92-9,脱去污染的衣着，用大量流动清水冲洗
3256,90-02-8,脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3257,90-02-8,如有不适感，就医
3258,90-03-9,立即脱去污染的衣着，用大量流动清水冲洗
3259,90-03-9,就医
3260,90-04-0,脱去污染的衣着，用大量流动清水冲洗
3261,90-12-0,脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3262,90-12-0,如有不适感，就医
3263,90-13-1,脱去污染的衣着，用大量流动清水冲洗
3264,90-41-5,立即脱去污染的衣着，用大量流动清水冲洗
3265,90-41-5,就医
3266,90-43-7,脱去污染的衣着，用大量流动清水冲洗
3267,90-43-7,就医
3268,900-95-8,脱去污染的衣着，用大量流动清水冲洗
3269,9004-70-0,脱去污染的衣着，用流动清水冲洗
3270,9007-13-0,脱去污染的衣着，用流动清水冲洗
3271,9016-45-9,"IMMEDIATELY flood affected skin with water while removing and isolating all contaminated clothing. Gently wash all affected skin areas thoroughly with soap and water. If symptoms such as redness or irritation develop, IMMEDIATELY call a physician and be prepared to transport the victim to a hospital for treatment."
3272,91-17-8,脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3273,91-17-8,如有不适感，就医
3274,91-20-3,脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3275,91-20-3,如有不适感，就医
3276,91-22-5,脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3277,91-22-5,如有不适感，就医
3278,91-23-6,脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3279,91-23-6,如有不适感，就医
3280,91-57-6,脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3281,91-57-6,如有不适感，就医
3282,91-59-8,脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3283,91-59-8,如有不适感，就医
3284,91-62-3,立即脱去污染的衣着，用大量流动清水冲洗
3285,91-62-3,就医
3286,91-63-4,脱去污染的衣着，用大量流动清水冲洗
3287,91-66-7,立即脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3288,91-66-7,如有不适感，就医
3289,91-94-1,脱去污染的衣着，用流动清水冲洗
3290,91270-74-5,立即脱去污染的衣着，用大量流动清水冲洗
3291,91270-74-5,就医
3292,91724-16-2,脱去污染的衣着，用大量流动清水冲洗
3293,92-52-4,脱去污染的衣着，用大量流动清水冲洗
3294,92-67-1,立即脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3295,92-67-1,如有不适感，就医
3296,92-87-5,立即脱去污染的衣着，用流动清水冲洗
3297,92-93-3,脱去污染的衣着，用大量流动清水冲洗
3298,922-61-2,脱去污染的衣着，用大量流动清水冲洗
3299,926-57-8,脱去污染的衣着，用大量流动清水冲洗
3300,926-64-7,脱去污染的衣着，用流动清水冲洗
3301,926-82-9,脱去污染的衣着，用流动清水冲洗
3302,927-07-1,脱去污染的衣着，用大量流动清水冲洗
3303,928-45-0,脱去污染的衣着，用流动清水冲洗
3304,928-49-4,脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3305,928-49-4,如有不适感，就医
3306,928-65-4,立即脱去污染的衣着，用大量流动清水冲洗
3307,928-65-4,就医
3308,929-06-6,立即脱去污染的衣着，用大量流动清水冲洗至少15分钟
3309,929-06-6,就医
3310,93-58-3,脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3311,93-58-3,如有不适感，就医
3312,93-59-4,脱去污染的衣着，用流动清水冲洗
3313,93-70-9,立即脱去污染的衣着，用肥皂水及清水彻底冲洗；就医
3314,93-72-1,立即脱去污染的衣着，用大量流动清水冲洗
3315,93-72-1,就医
3316,93-76-5,立即脱去污染的衣着，用大量流动清水冲洗
3317,93-76-5,就医
3318,930-28-9,脱去污染的衣着，用大量流动清水冲洗
3319,930-68-7,脱去污染的衣着，用大量流动清水冲洗
3320,930-68-7,就医
3321,931-87-3,脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3322,931-87-3,如有不适感，就医
3323,94-17-7,脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3324,94-17-7,如有不适感，就医
3325,94-36-0,立即脱去污染的衣着，用大量流动清水冲洗20～30min
3326,94-36-0,如有不适感，就医
3327,95-03-4,立即脱去污染的衣着，用大量流动清水冲洗
3328,95-03-4,就医
3329,95-06-7,立即脱去污染的衣着，用大量流动清水冲洗
3330,95-06-7,就医
3331,95-46-5,脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3332,95-46-5,如有不适感，就医
3333,95-47-6,脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3334,95-47-6,如有不适感，就医
3335,95-48-7,立即脱去污染的衣着，用大量流动清水彻底冲洗
3336,95-48-7,冲洗后即用浸过30%～50%酒精的棉花反复擦拭(注意不能将患处浸泡于酒精溶液中)
3337,95-48-7,也可用浸过聚乙二醇-300或聚乙二醇和甲基化酒精混合液(2∶1)的棉花擦拭，然后用水彻底清洗
3338,95-48-7,就医
3339,95-49-8,脱去污染的衣着，用流动清水冲洗
3340,95-50-1,立即脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3341,95-50-1,如有不适感，就医
3342,95-51-2,立即脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3343,95-51-2,如有不适感，就医
3344,95-52-3,脱去污染的衣着，用大量流动清水冲洗
3345,95-53-4,立即脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3346,95-53-4,如有不适感，就医
3347,95-54-5,脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3348,95-54-5,如有不适感，就医
3349,95-55-6,脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3350,95-55-6,如有不适感，就医
3351,95-56-7,立即脱去污染的衣着，用大量流动清水彻底冲洗
3352,95-56-7,冲洗后即用浸过30%～50%酒精的棉花反复擦拭(注意不能将患处浸泡于酒精溶液中)
3353,95-56-7,也可用浸过聚乙二醇-300或聚乙二醇和甲基化酒精混合液(2∶1)的棉花擦拭，然后用水彻底清洗
3354,95-56-7,就医
3355,95-57-8,立即脱去污染的衣着，用大量流动清水彻底冲洗
3356,95-57-8,冲洗后即用浸过30%～50%酒精的棉花反复擦拭(注意不能将患处浸泡于酒精溶液中)
3357,95-57-8,也可用浸过聚乙二醇-300或聚乙二醇和甲基化酒精混合液(2∶1)的棉花擦拭，然后用水彻底清洗
3358,95-57-8,就医
3359,95-63-6,立即脱去污染的衣着，用大量流动清水冲洗20～30min
3360,95-63-6,如有不适感，就医
3361,95-64-7,立即脱去污染的衣着，用大量流动清水冲洗
3362,95-64-7,就医
3363,95-65-8,立即脱去污染的衣着，用大量流动清水冲洗至少15分钟
3364,95-65-8,就医
3365,95-68-1,立即脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3366,95-68-1,如有不适感，就医
3367,95-70-5,脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3368,95-70-5,如有不适感，就医
3369,95-73-8,立即脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3370,95-73-8,如有不适感，就医
3371,95-75-0,立即脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3372,95-75-0,如有不适感，就医
3373,95-76-1,立即脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3374,95-76-1,如有不适感，就医
3375,95-77-2,立即脱去污染的衣着，用大量流动清水冲洗
3376,95-77-2,就医
3377,95-78-3,立即脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3378,95-78-3,如有不适感，就医
3379,95-79-4,脱去污染的衣着，用大量流动清水冲洗
3380,95-80-7,脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3381,95-80-7,如有不适感，就医
3382,95-82-9,立即脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3383,95-82-9,如有不适感，就医
3384,95-85-2,立即脱去污染的衣着，用肥皂水及流动清水彻底冲洗污染的皮肤、头发、指甲等
3385,95-85-2,就医
3386,95-87-4,立即脱去污染的衣着，用大量流动清水冲洗至少15分钟
3387,95-87-4,就医
3388,95-92-1,立即脱去污染的衣着，用大量流动清水冲洗20～30min
3389,95-92-1,如有不适感，就医
3390,95-94-3,脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3391,95-94-3,如有不适感，就医
3392,95-95-4,立即脱去污染的衣着，用大量流动清水冲洗
3393,95-95-4,就医
3394,950-35-6,"染毒的服装或脱去,或剪去染毒部分,皮肤和伤口接触后应迅速以软纸、布、手帕等物轻轻吸去,继以肥皂水涂抹、清水冲洗15分钟,而后擦干"
3395,96-05-9,Get medical aid immediately. Immediately flush skin with plenty of soap and water for at least 15 minutes while removing contaminated clothing and shoes.
3396,96-09-3,脱去污染的衣着，用大量流动清水冲洗
3397,96-10-6,立即脱去污染的衣着，用汽油或酒精擦去毒物，不可用水冲洗
3398,96-10-6,就医
3399,96-14-0,脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3400,96-14-0,如有不适感，就医
3401,96-18-4,脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3402,96-18-4,如有不适感，就医
3403,96-22-0,立即脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3404,96-22-0,如有不适感，就医
3405,96-23-1,脱去污染的衣着，用流动清水冲洗
3406,96-24-2,立即脱去污染的衣着，用大量流动清水冲洗
3407,96-24-2,就医
3408,96-29-7,Get medical aid. Flush skin with plenty of soap and water for at least 15 minutes while removing contaminated clothing and shoes. Remove contaminated clothing and shoes.
3409,96-32-2,脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3410,96-32-2,如有不适感，就医
3411,96-33-3,立即脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3412,96-33-3,如有不适感，就医
3413,96-34-4,立即脱去污染的衣着，用大量流动清水冲洗20～30min
3414,96-34-4,如有不适感，就医
3415,96-37-7,脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3416,96-37-7,如有不适感，就医
3417,96-41-3,脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3418,96-41-3,如有不适感，就医
3419,96-47-9,脱去污染的衣着，用大量流动清水冲洗
3420,96-80-0,立即脱去污染的衣着，用大量流动清水冲洗
3421,96-80-0,就医
3422,96-96-8,Get medical aid immediately. Flush skin with plenty of soap and water for at least 15 minutes while removing contaminated clothing and shoes. Wash clothing before reuse.
3423,961-68-2,脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3424,961-68-2,如有不适感，就医
3425,97-00-7,脱去污染的衣着，用酒精擦拭局部
3426,97-00-7,用流动清水冲洗
3427,97-00-7,如有不适感，就医
3428,97-02-9,立即脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3429,97-02-9,如有不适感，就医
3430,97-52-9,脱去污染的衣着，用大量流动清水冲洗
3431,97-52-9,就医
3432,97-62-1,脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3433,97-62-1,如有不适感，就医
3434,97-63-2,脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3435,97-63-2,如有不适感，就医
3436,97-64-3,脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3437,97-64-3,如有不适感，就医
3438,97-72-3,立即脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3439,97-72-3,如有不适感，就医
3440,97-85-8,脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3441,97-85-8,如有不适感，就医
3442,97-86-9,脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3443,97-86-9,如有不适感，就医
3444,97-88-1,脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3445,97-88-1,如有不适感，就医
3446,97-93-8,立即脱去污染的衣着，用大量流动清水冲洗20～30min
3447,97-93-8,如有不适感，就医
3448,97-94-9,脱去污染的衣着，用流动清水冲洗
3449,97-95-0,脱去污染的衣着，用大量流动清水冲洗
3450,97-96-1,脱去污染的衣着，用大量流动清水冲洗
3451,97-97-2,脱去污染的衣着，用大量流动清水冲洗
3452,98-00-0,脱去污染的衣着，用大量流动清水冲洗
3453,98-01-1,立即脱去污染的衣着，用肥皂水和清水彻底冲洗皮肤
3454,98-01-1,如有不适感，就医
3455,98-02-2,脱去污染的衣物，用肥皂水及清水彻底冲洗
3456,98-06-6,脱去污染的衣着，用流动清水冲洗
3457,98-07-7,立即脱去污染的衣着，用大量流动清水冲洗至少15分钟
3458,98-07-7,就医
3459,98-08-8,立即脱去污染的衣着，用大量流动清水冲洗至少15分钟
3460,98-08-8,就医
3461,98-09-9,立即脱去污染的衣着，用大量流动清水冲洗20～30min
3462,98-09-9,如有不适感，就医
3463,98-12-4,立即脱去污染的衣着，用大量流动清水冲洗
